"ID","Study_ID","Species","GDp","GDp_norm","SampleSize","LATITUDE","LONGITUDE","altitude","Position","Marker","Loci","Kingdom","Genus","Family","Order","Class","Phylum","Temp_PC","Prec_PC","Hum_PC","LogRange","Current_Temp","MidHol_Temp","LGM_Temp","autocorr","Mating","Pollen","Seed","Lifeform","Log_longevity","Log_fecundity","Log_size","spp","spp_new"
4606,"S654","Saxifraga_rosacea",0.28,0.428162762,14,49.93697833,6.198,-0.355923325,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.506782653,0.544166026,-1.168335927,6,8.78,8.2,1,-69.14639157,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4607,"S654","Saxifraga_rosacea",0.278,0.425642352,14,49.69177782,7.289,-0.43449204,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.451455853,0.239277273,-0.721888713,6,8.19,8.1,0.9,-68.64641454,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4608,"S654","Saxifraga_rosacea",0.261,0.404218862,14,49.92512005,6.218,-0.510303958,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.511393219,0.474873128,-1.15913083,6,8.97,8.4,1.2,-77.95477797,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4609,"S654","Saxifraga_rosacea",0.26,0.402958657,14,49.9519276,14.107,-0.503411965,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.645099653,-0.28272923,-0.132762492,6,8.37,7.9,-0.8,-60.05349561,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4610,"S654","Saxifraga_rosacea",0.253,0.39413722,14,50.48406125,13.906,-0.182245113,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.77419552,0.077593843,-0.36749247,6,8.01,6.3,-3.2,-77.95405391,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4611,"S654","Saxifraga_rosacea",0.25,0.390356604,14,49.95411688,6.016,-0.448276025,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.483729819,0.576502712,-1.15913083,6,8.73,8.3,1.2,-60.05355091,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4612,"S654","Saxifraga_rosacea",0.244,0.382795373,14,50.53382756,13.951,-0.121595578,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.77419552,0.077593843,-0.376697568,6,8.02,6.3,-3.5,-60.05280891,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4613,"S654","Saxifraga_rosacea",0.244,0.382795373,14,49.79483467,5.066,-0.49927677,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.340802253,0.872152413,-1.113105344,6,8.71,8.7,1.8,-60.3550374,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4614,"S654","Saxifraga_rosacea",0.232,0.36767291,14,49.93118002,6.225,-0.463438409,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.511393219,0.474873128,-1.15913083,6,8.97,8.4,1.2,-60.15204424,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4615,"S654","Saxifraga_rosacea",0.224,0.357591267,14,49.79494968,5.064,-0.507547161,"Core","D",61,"Plantae","Saxifraga","Saxifragaceae","Rosales","Eudicots","Eudicots",-0.340802253,0.872152413,-1.113105344,6,8.71,8.7,1.8,-60.35399949,"Clonal","Biotic","Wind","perennial",NA,NA,NA,"Saxifraga rosacea","Saxifraga rosacea"
4753,"S307","Arceuthobium_americanum",0.154,0.269376899,9,39.41380708,-105.7585,3.401591013,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.322852953,-0.43055408,0.023724161,6.477,2.69,0.5,-8.5,-60.35432877,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4754,"S307","Arceuthobium_americanum",0.091,0.189983967,9,59.12282502,-112.43832,-0.500655168,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-2.069764754,-0.407456447,1.192771505,6.477,-1.61,-3.5,-28.8,-60.35465125,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4755,"S307","Arceuthobium_americanum",0.208,0.337427983,9,51.19664685,-115.52556,1.209937382,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.322852953,-0.231914438,0.023724161,6.477,2.27,1,-20.9,-60.15199315,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4756,"S307","Arceuthobium_americanum",0.156,0.271897309,9,56.48212843,-109.41995,-0.204299489,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.931447754,-0.342783075,1.303232672,6.477,-0.19,-2,-28.9,-60.15265538,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4757,"S307","Arceuthobium_americanum",0.194,0.319785109,9,52.13993405,-123.70559,0.340167923,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.387400887,-0.698486621,0.083557292,6.477,3.03,1.4,-16.9,-60.15191124,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4758,"S307","Arceuthobium_americanum",0.17,0.289540183,9,53.71657137,-104.59585,-0.160190736,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.90839492,-0.352022128,1.363065804,6.477,0,-1.3,-27.4,-60.05285879,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4759,"S307","Arceuthobium_americanum",0.198,0.324825931,10,53.91082375,-123.58845,0.24092323,"Edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.27213672,-0.29658781,0.023724161,6.477,3.16,1.7,-16.9,-114.8973528,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4760,"S307","Arceuthobium_americanum",0.185,0.308443262,10,54.07558431,-112.67617,0.060353025,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.447338253,-0.619954669,1.04548995,6.477,1.66,1.1,-25.7,-113.0443191,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4761,"S307","Arceuthobium_americanum",0.182,0.304662646,10,40.84531261,-109.64487,2.5814439,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.23064162,-0.744681887,-0.141967589,6.477,4.17,3.9,-5.4,-110.6077988,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4762,"S307","Arceuthobium_americanum",0.141,0.25299423,10,53.7768271,-105.16118,-0.136757962,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.903784354,-0.375119761,1.353860707,6.477,0.41,-1.3,-27.3,-110.8623364,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4763,"S307","Arceuthobium_americanum",0.059,0.149657398,10,58.51314766,-116.71562,-0.383491295,"Edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.917616054,-0.421315027,1.128335825,6.477,-1.03,-2.2,-25.3,-113.7988845,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4764,"S307","Arceuthobium_americanum",0.162,0.279458541,10,53.58651066,-106.05175,-0.127109172,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.78390962,-0.472129819,1.252604637,6.477,0.72,-0.5,-26.2,-114.324821,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4765,"S307","Arceuthobium_americanum",0.181,0.303402441,10,49.66651535,-110.26887,0.877743342,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.45194882,-0.546042244,0.460966278,6.477,2.34,1,-22.6,-114.4775818,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4766,"S307","Arceuthobium_americanum",0.15,0.264336078,10,52.0544479,-100.64484,-0.310436174,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.74241452,-0.412075974,1.321642866,6.477,1.38,0.2,-27.5,-108.8781173,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4767,"S307","Arceuthobium_americanum",0.146,0.259295257,10,53.5745687,-101.41115,-0.408302468,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.876120954,-0.407456447,1.404488741,6.477,0.25,-1.1,-28.5,-108.6457586,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4768,"S307","Arceuthobium_americanum",0.22,0.352550446,10,50.48921287,-120.53764,1.023853584,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.179925387,-0.352022128,-0.487158734,6.477,3.25,2.4,-16.6,-115.4665399,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4769,"S307","Arceuthobium_americanum",0.215,0.34624942,10,52.87137162,-118.07613,0.636523602,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.27213672,-0.347402602,0.134185327,6.477,2.97,1.6,-18.9,-113.9870229,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4770,"S307","Arceuthobium_americanum",0.203,0.331126957,10,51.63981286,-121.29854,0.473872578,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.101545753,-0.518325085,-0.077531909,6.477,4.36,3.4,-16.7,264.6490496,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4771,"S307","Arceuthobium_americanum",0.202,0.329866752,10,44.53608184,-118.61058,1.316074068,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.98167102,-0.726203781,-0.675863227,6.477,5.59,3.8,-4,-111.9342757,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4772,"S307","Arceuthobium_americanum",0.202,0.329866752,10,52.35163309,-125.29274,0.887392131,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.28596842,-0.065611481,-0.864567719,6.477,1.63,0.5,-15.3,-111.8947309,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4773,"S307","Arceuthobium_americanum",0.197,0.323565725,10,51.1524921,-116.34755,1.41531876,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.415064287,0.391721649,-0.349082276,6.477,-0.73,-1.6,-22.7,-113.6040955,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4774,"S307","Arceuthobium_americanum",0.187,0.310963673,10,40.73524647,-105.59077,2.705499766,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.143040853,-0.555281297,-0.07292936,6.477,3.84,2.3,-8.1,-113.3721991,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4775,"S307","Arceuthobium_americanum",0.176,0.297101415,10,37.93194983,-119.15408,2.261655446,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.80185892,-0.661530409,-0.942811046,6.477,4.98,3.9,-5.1,-114.4257332,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4776,"S307","Arceuthobium_americanum",0.172,0.292060594,10,53.21717286,-105.89216,-0.213948278,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.723972254,-0.596857037,1.27561738,6.477,1.2,0.3,-25.4,-111.905359,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4777,"S307","Arceuthobium_americanum",0.165,0.283239157,10,54.82714021,-105.37051,-0.258057031,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.903784354,-0.310446389,1.367668352,6.477,0.14,-1.9,-27.7,-109.0234878,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4778,"S307","Arceuthobium_americanum",0.151,0.265596283,10,55.1577867,-107.58778,-0.237381053,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.857678687,-0.412075974,1.344655609,6.477,0.42,-1.3,-27.4,-114.059507,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4779,"S307","Arceuthobium_americanum",0.147,0.260555462,10,42.74964615,-122.04998,0.997664012,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.442234719,-0.693867095,-0.473351088,6.477,6.6,6.6,-0.3,266.1343089,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4780,"S307","Arceuthobium_americanum",0.143,0.255514641,10,52.65707217,-98.93316,-0.464816807,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.88073152,-0.333544022,1.367668352,6.477,0.51,-0.9,-28.7,-113.5741015,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4781,"S307","Arceuthobium_americanum",0.133,0.242912588,10,53.68406032,-103.57034,-0.373842505,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.85306812,-0.421315027,1.44130913,6.477,0.47,-0.7,-27.3,-109.0752606,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4782,"S307","Arceuthobium_americanum",0.127,0.235351356,10,50.49155505,-96.5392,-0.463438409,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.682477153,-0.379739288,1.399886193,6.477,1.83,0.8,-25.9,-113.603903,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4783,"S307","Arceuthobium_americanum",0.104,0.206366635,10,59.1253623,-112.43723,-0.502033567,"Edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-2.069764754,-0.407456447,1.192771505,6.477,-1.61,-3.5,-28.8,-111.5112334,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4784,"S307","Arceuthobium_americanum",0.211,0.341208599,10,43.94458643,-115.64967,1.560050604,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.096935186,-0.587617983,-0.50096638,6.477,3.98,2.2,-8,-116.2532256,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4785,"S307","Arceuthobium_americanum",0.201,0.328606546,10,41.48516281,-122.10892,1.68410647,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.66354192,-0.513705558,-0.800132039,6.477,5.21,4.6,-2.3,-117.5957723,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4786,"S307","Arceuthobium_americanum",0.2,0.327346341,10,40.84394829,-109.64622,2.5814439,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.23064162,-0.744681887,-0.141967589,6.477,4.17,3.9,-5.4,-112.7747907,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4787,"S307","Arceuthobium_americanum",0.198,0.324825931,10,44.91737361,-110.10868,2.06316606,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.359737487,-0.033274795,-0.174185429,6.477,1.25,-0.4,-15.3,-114.1113814,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4788,"S307","Arceuthobium_americanum",0.194,0.319785109,10,44.38785081,-121.66365,0.600685241,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.373076219,0.04063763,-0.546991866,6.477,6.14,4.8,-1,-114.0356175,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4789,"S307","Arceuthobium_americanum",0.189,0.313484083,10,37.93182005,-119.15408,2.261655446,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.80185892,-0.661530409,-0.942811046,6.477,4.98,3.9,-5.1,-111.3311249,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4790,"S307","Arceuthobium_americanum",0.185,0.308443262,10,55.31641115,-115.42237,-0.005810103,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.56260242,-0.375119761,1.031682304,6.477,1.5,0.2,-25.7,-113.665652,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4791,"S307","Arceuthobium_americanum",0.184,0.307183057,10,38.48065254,-106.33653,3.70070349,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.378179753,-0.130284853,-0.224813464,6.477,0.07,-1.1,-8.7,-118.1170652,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4792,"S307","Arceuthobium_americanum",0.178,0.299621825,10,43.1358407,-110.19643,2.500118388,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.461169953,-0.384358814,-0.257031304,6.477,0.87,-0.3,-11.2,-118.8342446,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4793,"S307","Arceuthobium_americanum",0.176,0.297101415,10,37.93301851,-119.17697,2.374684123,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.852575153,-0.43055408,-1.021054372,6.477,3.12,2.7,-6.4,-110.719843,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4794,"S307","Arceuthobium_americanum",0.17,0.289540183,10,44.1616342,-111.42535,1.725458425,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.166093687,-0.485988399,-0.574607158,6.477,4.22,3.3,-7.6,-118.4028799,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4795,"S307","Arceuthobium_americanum",0.166,0.284499362,10,40.42352313,-105.28757,1.641376116,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.80185892,-1.086526853,0.304479625,6.477,7.66,6.7,-4.3,-111.5366538,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4796,"S307","Arceuthobium_americanum",0.161,0.278198336,10,43.88528738,-114.67384,2.333332168,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.45194882,-0.301207336,-0.790926942,6.477,0.76,-1.2,-12.2,-117.9822581,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4797,"S307","Arceuthobium_americanum",0.157,0.273157515,10,49.31720883,-117.65657,-0.222218669,"Core","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-0.598993986,-0.158002012,-0.652850484,6.477,8.38,7.3,-9.9,-117.8029422,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4798,"S307","Arceuthobium_americanum",0.153,0.268116693,10,57.13002771,-111.62516,-0.442762431,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.82540472,-0.550661771,1.344655609,6.477,0.37,-1.4,-28.7,97.64328875,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4799,"S307","Arceuthobium_americanum",0.127,0.235351356,10,53.0960601,-99.23633,-0.482735988,"Sub_edge","D",100,"Plantae","Arceuthobium","Santalaceae","Santalales","Eudicots","Eudicots",-1.86689982,-0.305826863,1.335450512,6.477,0.4,-0.9,-28.2,98.54840957,"Non-Clonal","Abiotic","Animal","shrub",NA,NA,NA,"Arceuthobium americanum","Arceuthobium americanum"
4943,"S250","Acer_saccharum",0.18,0.302142236,11,36.58463678,-84.91667,-0.143649954,"Sub_edge","D",58,"Plantae","Acer","Sapindaceae","Sapindales","Eudicots","Eudicots",0.051095914,0.594980818,0.023724161,6.477,13.31,12.7,2.1,98.13156965,"SC","Abiotic","Wind","tree",NA,NA,NA,"Acer saccharum","Acer saccharum"
4944,"S250","Acer_saccharum",0.22,0.352550446,14,45.80158478,-89.58333,-0.136757962,"Sub_edge","D",58,"Plantae","Acer","Sapindaceae","Sapindales","Eudicots","Eudicots",-1.239862753,-0.241153491,1.206579151,6.477,4.26,3.1,-18.1,98.54865872,"SC","Abiotic","Wind","tree",NA,NA,NA,"Acer saccharum","Acer saccharum"
4945,"S250","Acer_saccharum",0.217,0.348769831,15,41.85194425,-88.36667,-0.515817552,"Core","D",58,"Plantae","Acer","Sapindaceae","Sapindales","Eudicots","Eudicots",-0.700426453,-0.158002012,1.050092499,6.477,9.46,8.1,-11.6,98.13176825,"SC","Abiotic","Wind","tree",NA,NA,NA,"Acer saccharum","Acer saccharum"
4946,"S250","Acer_saccharum",0.201,0.328606546,16,45.80198303,-89.58333,-0.136757962,"Sub_edge","D",58,"Plantae","Acer","Sapindaceae","Sapindales","Eudicots","Eudicots",-1.239862753,-0.241153491,1.206579151,6.477,4.26,3.1,-18.1,97.64364121,"SC","Abiotic","Wind","tree",NA,NA,NA,"Acer saccharum","Acer saccharum"
4947,"S250","Acer_saccharum",0.197,0.323565725,16,36.5846635,-84.91667,-0.143649954,"Sub_edge","D",58,"Plantae","Acer","Sapindaceae","Sapindales","Eudicots","Eudicots",0.051095914,0.594980818,0.023724161,6.477,13.31,12.7,2.1,97.64342292,"SC","Abiotic","Wind","tree",NA,NA,NA,"Acer saccharum","Acer saccharum"
