"PopId","RefID","Year","TaxaClass","Family","Genus","Species","G_s","Common","Continent","Country","Location","n","FST","GlobalFST","PopsCombo","GroupedCoord","Ho","He","MNA","AR","Lat","Long","Msats","spp","spp_new"
2934,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Granite Bay Creek","19","0.245","Global",1,NA,"0.66","0.67","5.0999999999999996","NA",50.24,-125.3,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2935,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Halfmoon","28","0.245","Global",1,NA,"0.52","0.52","3.7","NA",49.51,-123.91,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2936,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Hoard Creek","53","0.245","Global",1,NA,"0.45","0.68","4.7","NA",48.46,-124.19,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2937,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Kelly","33","0.245","Global",1,NA,"0.64","0.72","5.5","NA",49.77,-124.38,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2938,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Kennedy Lake Trib.","20","0.245","Global",1,NA,"0.81","0.76","5.5","NA",49.07,-125.59,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2939,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Kleindale Creek","22","0.245","Global",1,NA,"0.42","0.46","2.9","NA",49.64,-123.99,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2940,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Maidenhair creek","55","0.245","Global",1,NA,"0.56000000000000005","0.64","5","NA",48.43,-124.09,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2941,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","USA","Makkaka","39","0.245","Global",1,NA,"0.61","0.63","5.2","NA",60.51,-146.3,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2942,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Mamin","42","0.245","Global",1,NA,"0.57999999999999996","0.75","4.9000000000000004","NA",53.60258,-132.29136,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2943,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","McNaughton Creek","32","0.245","Global",1,NA,"0.73","0.66","4.5999999999999996","NA",49.46,-124.76,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2944,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Meares Creek","21","0.245","Global",1,NA,"0.68","0.66","4.5999999999999996","NA",49.23,-125.8,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2945,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Menzies Creek","18","0.245","Global",1,NA,"0.61","0.67","6.6","NA",48.783017,-123.752276,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2946,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Myers Creek","32","0.245","Global",1,NA,"0.57999999999999996","0.62","3.7","NA",49.64,-123.99,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2947,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Nile Creek","19","0.245","Global",1,NA,"0.77","0.73","6.7","NA",49.42,-124.64,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2948,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Nine Mile","31","0.245","Global",1,NA,"0.65","0.68","4","NA",49.42,-124.64,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2949,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Pye Lake Trib","18","0.245","Global",1,NA,"0.46","0.46","3.2","NA",50.34,-125.52,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2950,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Rosemond Creek","39","0.245","Global",1,NA,"0.64","0.74","5.2","NA",48.45,-124.17,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2951,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Rumbottle","30","0.245","Global",1,NA,"0.69","0.68","5.2","NA",49.74,-124.5,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2952,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Sandhill Creek","21","0.245","Global",1,NA,"0.72","0.73","5.8","NA",49.03,-125.69,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2953,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Sechelt In","19","0.245","Global",1,NA,"0.68","0.63","4.4000000000000004","NA",49.58,-123.82,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2954,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Second Creek","38","0.245","Global",1,NA,"0.51","0.56000000000000005","4.2","NA",48.43,-124.09,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2955,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Smith Creek","43","0.245","Global",1,NA,"0.68","0.79","5.7","NA",48.98,-125.57,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2956,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Staghorn Creek","22","0.245","Global",1,NA,"0.69","0.7","6.3","NA",49.09,-125.6,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2957,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Stella Lake Trib","39","0.245","Global",1,NA,"0.17","0.18","1.7","NA",50.34,-125.52,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2958,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Thames","40","0.245","Global",1,NA,"0.69","0.72","5.8","NA",49.43,-124.66,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2959,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Thorton Creek","36","0.245","Global",1,NA,"0.47","0.51","3.6","NA",48.97,-125.56,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2960,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Tom Baird Creek","39","0.245","Global",1,NA,"0.59","0.63","5","NA",48.52,-124.43,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2961,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Vance Creek","58","0.245","Global",1,NA,"0.68","0.64","4.5999999999999996","NA",50.3,-125.27,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2962,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Waterloo Creek","32","0.245","Global",1,NA,"0.64","0.73","6.1","NA",49.47,-124.79,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2963,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Whiskystill creek","34","0.245","Global",1,NA,"0.57999999999999996","0.67","4.5999999999999996","NA",49.72,-124.43,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2964,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Whittail","33","0.245","Global",1,NA,"0.64","0.71","4.5999999999999996","NA",49.78,-124.35,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2965,"R277 & R381",2008,"Freshwater","Salmonidae","Oncorhynchus","clarkii","Oncorhynchus_clarkii","Cutthroat trout","NAm","CAN","Yakoun","55","0.245","Global",1,NA,"0.63","0.67","5","NA",53.43521,-132.27361,"6","Oncorhynchus clarkii","Oncorhynchus clarkii"
2966,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Alder Creek  (Russian River) above","42","0.12559999999999999","Population",1,NA,"0.66","0.69","7","5.5",38.841475,-122.882082,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2967,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Alder Creek (Russian River) middle","43","0.15190000000000001","Population",1,NA,"0.68","0.67","6.8","5.0999999999999996",38.864439,-122.907998,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2968,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Busch Creek (above Lake Mendocino)","46","0.14610000000000001","Population",1,NA,"0.65","0.68","7.4","5.5",39.336817,-123.110427,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2969,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Ingalls Creek above","47","0.18640000000000001","Population",1,NA,"0.57999999999999996","0.54","4.5","3.7",38.718269,-122.719608,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2970,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Ingalls Creek Below","40","9.4600000000000004E-2","Population",1,NA,"0.75","0.74","11","7.6",38.703918,-122.742208,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2971,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Ingalls Creek middle","46","0.14979999999999999","Population",1,NA,"0.59","0.61","6.4","4.7",38.710388,-122.726551,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2972,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Markwest Creek above","45","0.17380000000000001","Population",1,NA,"0.52","0.53","3.9","3.7",38.530927,-122.727746,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2973,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Markwest Creek below","46","0.2034","Population",1,NA,"0.62","0.55000000000000004","5.4","3.3",38.510248,-122.721994,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2974,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Mill Creek above","40","0.11119999999999999","Population",1,NA,"0.69","0.69","8.4","6",39.120349,-123.120677,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2975,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Mill Creek below","45","0.1144","Population",1,NA,"0.79","0.72","8.6","6.2",39.131575,-123.137786,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2976,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Rancheria Creek (above Lake Sonoma)","46","0.1656","Population",1,NA,"0.68","0.69","9.4","6.3",38.716435,-123.092559,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2977,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Robinson Creek above","47","0.21060000000000001","Population",1,NA,"0.5","0.46","3.2","2.8",39.091188,-123.225581,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2978,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Robinson Creek below","44","0.16739999999999999","Population",1,NA,"0.72","0.71","9.4","6.4",39.094568,-123.211234,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2979,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","St. Elmo Creek above","43","0.26","Population",1,NA,"0.46","0.48","3.4","2.9",38.496198,-123.095629,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2980,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","St. Elmo Creek below","35","9.2200000000000004E-2","Population",1,NA,"0.7","0.72","10","7.1",38.498189,-123.086534,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2981,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Vichy Springs Creek above","46","0.183","Population",1,NA,"0.57999999999999996","0.59","5.4","4.3",39.184272,-123.126722,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2982,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Vichy Springs Creek below","16","0.12039999999999999","Population",1,NA,"0.75","0.74","7.8","7",39.165855,-123.160815,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2983,"R278",2007,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","USA","Vichy Springs Creek middle","46","0.1996","Population",1,NA,"0.57999999999999996","0.6","5.8","4.3",39.16816,-123.151118,"22","Oncorhynchus mykiss","Oncorhynchus mykiss"
2984,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Battle/Sacramento Late","83","2.5899999999999999E-2","Population",1,NA,"0.71699999999999997","0.75700000000000001","14.5","11.12",40.3646,-122.162351,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2985,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Butte Creek spring run","196","3.9199999999999999E-2","Population",1,NA,"0.66400000000000003","0.74099999999999999","14.7","9.76",39.244598,-121.947411,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2986,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Clear creek","189","2.5899999999999999E-2","Population",1,NA,"0.67400000000000004","0.76300000000000001","17.600000000000001","11.54",40.505117,-122.372544,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2987,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Deer Creek spring","110","2.7099999999999999E-2","Population",1,NA,"0.68300000000000005","0.76600000000000001","15","10.85",40.011584,-121.960074,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2988,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Klamath","60","9.3700000000000006E-2","Population",1,NA,"0.69399999999999995","0.749","13.7","10.199999999999999",41.195435,-123.744719,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2989,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Merced+Toulumne+Stanislaus+Mokelume+Consumnes+American+Feather+Butte Fall+ Deer Fall + Mill Fall + Battle + Upper Sacramento fall","943","1.9900000000000001E-2","Population",12,"One Pop","0.69499999999999995","0.77400000000000002","15.257999999999999","11.319000000000001",37.53457,-120.281571,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2990,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Mill Spring","101","2.7300000000000001E-2","Population",1,NA,"0.71699999999999997","0.77100000000000002","14.8","11.09",40.047104,-122.09121,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2991,"R279",2008,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","USA","Upper Sacramento winter","99","0.15559999999999999","Population",1,NA,"0.55200000000000005","0.58899999999999997","9.1","6.46",40.482998,-122.328632,"20","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2992,"R280",2002,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","CAN","Babine","28","NA","NA",1,NA,"0.81799999999999995","0.84","11.476000000000001","NA",55.6975,-127.693611,"7","Oncorhynchus mykiss","Oncorhynchus mykiss"
2993,"R280",2002,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","CAN","Kispiox","29","NA","NA",1,NA,"0.753","0.82","11.762","NA",55.3425,-127.693333,"7","Oncorhynchus mykiss","Oncorhynchus mykiss"
2994,"R280",2002,"Freshwater","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus_mykiss","Rainbow trout","NAm","CAN","Zymoetz","29","NA","NA",1,NA,"0.72299999999999998","0.80800000000000005","10.856999999999999","NA",54.784669,-127.930694,"7","Oncorhynchus mykiss","Oncorhynchus mykiss"
2995,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Big Qualicum River","36","2.7E-2","Population",1,NA,"0.81299999999999994","0.80300000000000005","16.443999999999999","NA",49.397924,-124.61103,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2996,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Bowron River","24","4.8000000000000001E-2","Population",1,NA,"0.65200000000000002","0.64900000000000002","8.5559999999999992","NA",54.054588,-121.83962,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2997,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Dome Creek","49","4.8000000000000001E-2","Population",1,NA,"0.65200000000000002","0.64400000000000002","9.4440000000000008","NA",53.754036,-121.02403,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2998,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Nechako River","44","4.8000000000000001E-2","Population",1,NA,"0.66800000000000004","0.69899999999999995","11.778","NA",53.923694,-122.72398,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
2999,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Nimpkish River","33","2.7E-2","Population",1,NA,"0.77600000000000002","0.77800000000000002","16.443999999999999","NA",50.323704,-126.91732,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
3000,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Puntledge River (Fall)","34","2.7E-2","Population",1,NA,"0.746","0.78100000000000003","16","NA",49.660112,-125.10591,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
3001,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Puntledge River (Summer)","39","2.7E-2","Population",1,NA,"0.753","0.78100000000000003","14.667","NA",49.660112,-125.10591,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
3002,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Quinsam River","30","2.7E-2","Population",1,NA,"0.71099999999999997","0.76400000000000001","15.444000000000001","NA",50.041967,-125.26101,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
3003,"R281",2006,"Anadromous","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus_tshawytscha","Chinook salmon","NAm","CAN","Salmon River","37","2.7E-2","Population",1,NA,"0.70099999999999996","0.78100000000000003","16.777999999999999","NA",50.451103,-126.26295,"9","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha"
